usage_id,user_id,feature,plan,usage_count,first_used_date,last_used_date
fu_cf4b6133f122,usr_00810,ai_write,free,29,2024-08-18,2024-08-10
fu_9bb10325ddca,usr_00810,grammar_fix,free,17,2024-04-20,2024-10-18
fu_ae89775b2639,usr_00810,comments,free,30,2025-02-03,2024-09-17
fu_b67ad8899ff9,usr_02816,comments,free,13,2025-03-25,2024-11-08
fu_3fae2ce22b62,usr_02816,export_docx,free,22,2025-02-18,2025-06-13
fu_aefcaaf11179,usr_02816,version_history,free,22,2025-01-13,2025-03-25
fu_e4f70475b62c,usr_02816,export_pdf,free,11,2024-12-14,2025-01-03
fu_84f2992100c5,usr_02816,grammar_fix,free,25,2025-04-01,2025-05-13
fu_cef49cfa164f,usr_02816,doc_editor,free,20,2025-02-10,2024-12-27
fu_1456a349cdb5,usr_00294,version_history,free,9,2024-10-13,2025-05-27
fu_f166c711c81b,usr_00294,ai_rewrite,free,27,2024-06-06,2024-08-01
fu_934970e75ecb,usr_00294,comments,free,22,2024-10-22,2024-10-09
fu_dd81edc6cb62,usr_00294,grammar_fix,free,17,2024-12-14,2025-01-07
fu_3045728ea3ce,usr_00294,template_picker,free,6,2024-09-02,2024-02-14
fu_f44efb7c3b3f,usr_00294,doc_editor,free,15,2024-06-12,2025-03-12
fu_b6453cc0917b,usr_02737,brand_voice,business,74,2024-11-21,2025-04-11
fu_57d29f11e706,usr_02737,export_docx,business,3,2024-12-18,2025-03-03
fu_80c5817f9d3f,usr_02737,export_pdf,business,29,2025-06-05,2024-12-29
fu_96d6cad0ebc6,usr_02737,comments,business,66,2025-05-12,2025-05-28
fu_e4cb42bd1c14,usr_02737,ai_rewrite,business,59,2024-11-14,2025-05-03
fu_a034ce2d7954,usr_02737,grammar_fix,business,8,2025-02-26,2025-01-26
fu_42039bec30fb,usr_02737,version_history,business,79,2025-01-25,2025-04-06
fu_98b70e80e3a0,usr_01647,template_picker,pro,9,2024-07-16,2024-12-14
fu_1da23a57f30b,usr_01647,ai_rewrite,pro,17,2025-03-09,2025-03-31
fu_cba133d3a58c,usr_01647,grammar_fix,pro,2,2024-08-23,2024-11-24
fu_a555a2a962ba,usr_03710,seo_check,pro,29,2025-02-16,2025-06-01
fu_473663d39cec,usr_03710,ai_rewrite,pro,25,2025-06-28,2025-03-08
fu_de6f0b06e414,usr_03710,export_pdf,pro,19,2025-05-31,2025-06-16
fu_61d4d60126c6,usr_03710,version_history,pro,10,2025-03-18,2025-03-15
fu_da141e476057,usr_03710,grammar_fix,pro,8,2025-02-24,2025-04-22
fu_6e26162a3285,usr_03710,doc_editor,pro,20,2025-02-22,2025-04-01
fu_7e89263ccb65,usr_03710,ai_write,pro,11,2025-03-05,2025-02-21
fu_eeb68b6aa869,usr_03710,collaboration,pro,28,2025-05-01,2025-03-25
fu_999f5ecab003,usr_03710,template_picker,pro,29,2025-03-08,2025-06-20
fu_0d995c98c59d,usr_03710,export_docx,pro,13,2025-04-10,2025-06-14
fu_08463ba96c1e,usr_03710,brand_voice,pro,20,2025-03-12,2025-03-30
fu_431a5bc070bb,usr_03710,comments,pro,18,2025-05-10,2025-06-29
fu_9a8b081ae1e6,usr_02182,export_docx,free,10,2024-09-05,2024-10-22
fu_8c8f1d4e1a19,usr_02182,doc_editor,free,27,2025-05-07,2024-11-06
fu_17465f008674,usr_01769,seo_check,pro,27,2025-04-11,2025-05-21
fu_3a042d6d12ea,usr_01769,export_pdf,pro,25,2024-08-09,2025-02-02
fu_2bd86937008c,usr_00669,version_history,free,27,2024-11-23,2024-04-08
fu_ce7eef6a8b80,usr_00669,ai_rewrite,free,28,2024-05-22,2024-06-08
fu_e7778b5e29db,usr_00669,ai_write,free,15,2024-11-27,2024-07-30
fu_ca666b9b61e5,usr_00669,grammar_fix,free,22,2024-07-02,2024-04-05
fu_98474c59c387,usr_00669,export_pdf,free,10,2024-05-13,2025-02-03
fu_888ca9c8e5ba,usr_00669,comments,free,17,2025-06-05,2025-03-25
fu_9d796f06d377,usr_00669,export_docx,free,1,2024-05-26,2024-05-03
fu_03611497c704,usr_04222,template_picker,free,16,2025-05-07,2025-05-06
fu_a07e2d08fdb4,usr_04222,grammar_fix,free,24,2025-05-20,2025-05-18
fu_bc45a95f003f,usr_00700,export_docx,free,26,2025-02-20,2024-11-12
fu_94b70f352563,usr_00700,doc_editor,free,21,2025-03-01,2024-12-11
fu_c346780ea54c,usr_00700,grammar_fix,free,18,2024-05-06,2024-03-31
fu_cf7d17917350,usr_00700,template_picker,free,27,2024-04-29,2024-07-14
fu_609104b1b55b,usr_00700,comments,free,14,2024-11-14,2024-07-28
fu_6a4a75e96e70,usr_00700,export_pdf,free,4,2025-06-01,2025-02-23
fu_fa550ec0670a,usr_00700,version_history,free,6,2025-02-18,2024-07-27
fu_1f3d2b3d7bad,usr_04508,grammar_fix,pro,18,2025-06-16,2025-06-14
fu_1a87399230eb,usr_04508,brand_voice,pro,15,2025-06-29,2025-06-12
fu_f69238b3636a,usr_04508,doc_editor,pro,12,2025-06-16,2025-05-17
fu_dac1f94aa5ec,usr_04508,ai_write,pro,10,2025-05-13,2025-06-01
fu_142f86f858bc,usr_04508,export_docx,pro,12,2025-06-26,2025-05-24
fu_06a7f81be189,usr_04508,export_pdf,pro,24,2025-05-26,2025-05-31
fu_3768819ce92f,usr_02667,grammar_fix,pro,5,2025-03-23,2024-12-28
fu_0cbb4b34d8fe,usr_02667,export_pdf,pro,18,2025-04-10,2025-01-30
fu_2f68caa04e36,usr_02667,ai_write,pro,16,2025-05-01,2025-01-09
fu_63af3ffcd691,usr_01124,collaboration,business,28,2025-03-29,2025-02-16
fu_6fbb85279bfc,usr_01124,seo_check,business,20,2024-12-23,2024-07-02
fu_6f3c01725650,usr_01124,brand_voice,business,37,2025-01-29,2024-08-23
fu_6c882e0e7135,usr_01637,seo_check,business,14,2024-11-03,2025-05-17
fu_78cfe25c85c1,usr_01637,export_pdf,business,73,2025-02-04,2025-04-08
fu_9d9b9ae11c44,usr_01637,doc_editor,business,76,2024-10-01,2024-07-30
fu_d358fb868289,usr_01637,grammar_fix,business,66,2025-04-26,2025-05-02
fu_9190d00c10cd,usr_01637,collaboration,business,75,2025-04-03,2024-08-18
fu_adac5e5d48f4,usr_01637,brand_voice,business,64,2024-08-12,2024-07-19
fu_25471ad500fd,usr_01637,ai_write,business,52,2024-07-30,2025-05-13
fu_45cf931f5d2c,usr_01637,version_history,business,49,2025-01-16,2025-01-20
fu_297d4e1a522d,usr_01637,export_docx,business,11,2024-10-02,2025-02-28
fu_db1dcd5d14e7,usr_01637,comments,business,26,2025-02-25,2025-06-19
fu_2401281a2d8a,usr_01637,ai_rewrite,business,65,2024-07-21,2025-02-14
fu_3f909d111558,usr_01637,template_picker,business,61,2025-01-20,2024-08-13
fu_a8dfd3230338,usr_02948,ai_rewrite,pro,14,2024-12-07,2024-12-14
fu_4f941e2e4b91,usr_02948,export_pdf,pro,10,2025-05-29,2025-04-20
fu_1a0cc1edc4d2,usr_02948,brand_voice,pro,4,2024-12-14,2025-05-25
fu_7e98d47d4395,usr_02948,comments,pro,11,2025-01-10,2024-12-17
fu_5c81860982c6,usr_02948,seo_check,pro,14,2024-12-11,2025-03-26
fu_4e15b71f8060,usr_00668,version_history,pro,21,2024-09-02,2024-07-06
fu_e242137519c1,usr_00668,export_pdf,pro,16,2025-03-14,2024-04-04
fu_318eb7d1c360,usr_00668,comments,pro,28,2024-06-19,2025-01-18
fu_5a85a6058042,usr_00668,doc_editor,pro,10,2025-03-24,2024-10-08
fu_f26791d1735d,usr_00668,grammar_fix,pro,23,2024-10-09,2024-10-22
fu_c22fbbe5af77,usr_03827,seo_check,pro,12,2025-05-20,2025-06-16
fu_0b4bcf84e513,usr_03827,export_pdf,pro,17,2025-06-03,2025-03-06
fu_e6f1f4dd4d28,usr_03827,export_docx,pro,5,2025-06-06,2025-06-20
fu_13aa0baf3c58,usr_03827,brand_voice,pro,14,2025-04-08,2025-04-05
fu_deb513f45bf0,usr_03827,doc_editor,pro,9,2025-03-22,2025-06-28
fu_ca4f045cbbf1,usr_03827,ai_rewrite,pro,27,2025-06-04,2025-03-02
fu_9f55086c84bb,usr_03827,template_picker,pro,18,2025-04-04,2025-05-08
fu_f97e8c1273c3,usr_03827,collaboration,pro,28,2025-06-04,2025-04-29
fu_d6d74c1c69c2,usr_03827,comments,pro,18,2025-03-24,2025-05-21
fu_4cf8d119a9e1,usr_03827,ai_write,pro,9,2025-04-26,2025-06-25
fu_5b676a2779ca,usr_03827,version_history,pro,4,2025-04-09,2025-06-02
fu_a48241597ddb,usr_01504,export_docx,free,11,2025-06-16,2024-09-28
fu_191c3a873910,usr_01504,doc_editor,free,10,2025-01-15,2024-12-14
fu_f0276ffc6ab6,usr_01504,comments,free,3,2024-12-13,2024-12-06
fu_c76202f09e8b,usr_01504,version_history,free,9,2024-06-29,2025-04-04
fu_cd83553337d1,usr_01504,export_pdf,free,3,2025-04-26,2024-07-08
fu_4a0b5963d086,usr_01504,template_picker,free,11,2024-07-18,2024-11-27
fu_68a1c62e10f9,usr_01504,ai_rewrite,free,25,2025-03-04,2025-01-29
fu_991505b85d25,usr_01504,grammar_fix,free,23,2025-04-06,2025-04-01
fu_91cc7e6c2143,usr_04085,export_docx,free,4,2025-06-23,2025-05-29
fu_31baac30c0a1,usr_04085,template_picker,free,25,2025-04-30,2025-03-26
fu_0b5b950f20f4,usr_04085,doc_editor,free,27,2025-06-13,2025-05-16
fu_ac61dc8d3f27,usr_03419,export_docx,pro,28,2025-06-02,2025-05-22
fu_5158b06fb8c3,usr_03419,brand_voice,pro,11,2025-04-16,2025-02-01
fu_3ef62778efd1,usr_00597,comments,free,7,2025-01-27,2025-03-20
fu_0330659caeb2,usr_00597,grammar_fix,free,9,2024-03-30,2025-04-21
fu_3a6bdadbde20,usr_00597,ai_write,free,12,2025-02-25,2025-03-03
fu_9c42595871c1,usr_02705,export_docx,free,10,2024-11-21,2025-03-19
fu_beff51a32745,usr_02705,ai_rewrite,free,13,2024-11-30,2025-06-22
fu_eedc89246113,usr_02705,doc_editor,free,10,2024-11-15,2025-05-17
fu_a7c83898168b,usr_02705,version_history,free,18,2025-04-05,2025-05-04
fu_e8b3dd820000,usr_02705,comments,free,12,2025-02-17,2025-01-30
fu_128877e8407f,usr_02705,template_picker,free,22,2025-03-02,2025-01-31
fu_8a0853f9093f,usr_00051,template_picker,free,6,2025-01-04,2024-06-13
fu_c802b2779ae8,usr_00051,export_pdf,free,26,2025-02-19,2024-11-29
fu_2814cdf8ee44,usr_00051,version_history,free,11,2024-11-20,2024-06-11
fu_56c737ac4384,usr_00051,ai_write,free,1,2025-04-13,2024-06-20
fu_39c0c6488500,usr_01855,export_pdf,free,26,2025-03-21,2024-11-29
fu_e7d4e51bd212,usr_01855,export_docx,free,16,2025-03-26,2025-05-30
fu_fbe524544075,usr_01855,version_history,free,12,2024-12-22,2025-01-10
fu_765a3606728d,usr_01855,grammar_fix,free,21,2025-01-02,2025-03-06
fu_ad545416cbe9,usr_02051,ai_write,pro,30,2024-10-23,2025-04-19
fu_bc123d94fe59,usr_02051,comments,pro,23,2025-01-09,2025-06-02
fu_37061780a6e7,usr_02051,brand_voice,pro,27,2024-10-05,2025-03-24
fu_177ad768963e,usr_02051,collaboration,pro,29,2025-04-30,2024-10-07
fu_0a350be3eb6c,usr_02051,ai_rewrite,pro,9,2025-04-04,2025-05-08
fu_d4d5abdec20a,usr_02051,template_picker,pro,4,2024-11-26,2025-06-24
fu_b76b224875c0,usr_02051,seo_check,pro,16,2024-08-19,2024-12-15
fu_2734c9039e76,usr_02051,grammar_fix,pro,30,2024-09-17,2025-06-27
fu_08a66ad04876,usr_04766,export_pdf,free,18,2025-06-14,2025-06-07
fu_f8607f2e93b1,usr_04766,version_history,free,26,2025-06-21,2025-06-21
fu_e136bc1f8431,usr_04766,export_docx,free,7,2025-06-28,2025-06-06
fu_b2f77a498630,usr_04766,ai_rewrite,free,27,2025-06-22,2025-06-17
fu_4620ae01fec3,usr_04766,comments,free,30,2025-06-29,2025-06-18
fu_bc04fd901fd3,usr_04766,ai_write,free,28,2025-06-26,2025-06-12
fu_963d0db81036,usr_04766,grammar_fix,free,25,2025-06-15,2025-06-16
fu_bac3afcfb55f,usr_04766,doc_editor,free,7,2025-06-29,2025-06-18
fu_ba0cf701224b,usr_04743,doc_editor,pro,29,2025-06-07,2025-06-22
fu_20ed7b9fafe8,usr_04743,ai_write,pro,9,2025-06-05,2025-06-05
fu_ff59609994a5,usr_04743,version_history,pro,2,2025-06-27,2025-06-12
fu_22e5a0af2653,usr_04779,export_pdf,free,8,2025-06-26,2025-06-15
fu_a453a87d0d8d,usr_04779,version_history,free,20,2025-06-25,2025-06-19
fu_da5b6aa8582f,usr_04779,export_docx,free,30,2025-06-11,2025-06-23
fu_d648549ebbdb,usr_04779,ai_rewrite,free,16,2025-06-28,2025-06-22
fu_c8546ef00400,usr_04779,grammar_fix,free,26,2025-06-23,2025-06-07
fu_aac80420f47e,usr_04779,template_picker,free,17,2025-06-29,2025-06-20
fu_7093fd8c413d,usr_04779,ai_write,free,13,2025-06-15,2025-06-10
fu_d2832417cf7b,usr_04779,doc_editor,free,14,2025-06-11,2025-06-18
fu_37d2fee62e15,usr_01582,seo_check,business,52,2025-02-05,2024-09-27
fu_d4622b1ffcfd,usr_01582,collaboration,business,11,2024-10-28,2025-03-26
fu_05400ed1ee7a,usr_01582,brand_voice,business,61,2024-12-26,2025-05-10
fu_c6f9b107b7d2,usr_01582,export_docx,business,8,2024-10-13,2024-07-16
fu_9d87d0143e9a,usr_01582,doc_editor,business,27,2024-08-14,2025-06-19
fu_d6208e6d581c,usr_02144,ai_write,free,3,2024-09-18,2025-01-01
fu_c1a9ef9cc486,usr_02144,grammar_fix,free,20,2025-05-16,2025-04-09
fu_501ed25e29ef,usr_02144,export_docx,free,25,2024-11-04,2025-03-01
fu_760e40d86f70,usr_02144,template_picker,free,25,2024-11-01,2024-12-26
fu_eaa48aef99b9,usr_02448,template_picker,free,26,2025-01-21,2025-06-16
fu_cf25fe2d9423,usr_02448,ai_rewrite,free,14,2025-04-27,2024-11-11
fu_b4a5fb8d5656,usr_02448,comments,free,5,2024-11-14,2025-04-12
fu_095bc4633ba5,usr_02448,ai_write,free,20,2025-03-26,2024-12-09
fu_6c0db1964663,usr_02448,version_history,free,9,2024-11-10,2024-10-10
fu_a4c9f6c085be,usr_02448,export_docx,free,7,2025-01-03,2025-06-23
fu_5a19ea20cf3c,usr_02448,export_pdf,free,17,2024-11-15,2024-12-09
fu_ea6ff3fefde3,usr_02448,grammar_fix,free,2,2024-10-05,2024-11-02
fu_1524d9a156e3,usr_02010,export_docx,free,24,2025-04-30,2024-09-03
fu_45f574cac2af,usr_02010,comments,free,12,2025-05-09,2025-04-09
fu_ba1fb9203e84,usr_02010,ai_rewrite,free,12,2025-05-25,2025-02-16
fu_322a8b4f8566,usr_02010,doc_editor,free,19,2025-01-27,2025-03-21
fu_273f99cc20bb,usr_02010,ai_write,free,9,2025-01-02,2025-02-27
fu_290fd96b61ec,usr_02805,ai_rewrite,free,24,2025-02-19,2025-05-18
fu_2a9bd70e80f5,usr_02805,grammar_fix,free,9,2025-02-13,2025-01-21
fu_82299541a446,usr_02805,ai_write,free,8,2024-11-17,2025-05-10
fu_65747c97ff67,usr_02805,export_pdf,free,18,2024-12-22,2025-01-09
fu_8ef71a0451c9,usr_02805,export_docx,free,20,2024-11-11,2025-03-12
fu_441806795b41,usr_03778,doc_editor,free,1,2025-04-27,2025-05-21
fu_e5e9f7beacd2,usr_03778,version_history,free,21,2025-06-25,2025-02-22
fu_bc71e657aa6b,usr_03778,export_docx,free,3,2025-04-27,2025-05-25
fu_887f5aa3c1e6,usr_03778,comments,free,18,2025-05-29,2025-05-01
fu_241dac91c66b,usr_03778,ai_write,free,28,2025-05-20,2025-05-11
fu_0ce23f8e4318,usr_03778,grammar_fix,free,9,2025-03-14,2025-05-14
fu_e6bf366e216d,usr_03778,template_picker,free,17,2025-03-02,2025-06-01
fu_f0713a37a041,usr_02283,template_picker,free,30,2024-11-23,2025-03-20
fu_8cb3785860ac,usr_02283,doc_editor,free,6,2025-06-06,2025-05-13
fu_4ff5e0c28bd4,usr_02283,export_docx,free,15,2025-02-03,2025-05-27
fu_d3e11af72763,usr_02283,ai_write,free,20,2025-02-17,2024-11-09
fu_7cc1c2bb381d,usr_02283,ai_rewrite,free,6,2025-03-02,2025-01-29
fu_516241101429,usr_02283,version_history,free,11,2025-05-02,2025-04-05
fu_ab9627242442,usr_01716,doc_editor,free,6,2025-06-27,2024-09-19
fu_27b56c81c725,usr_01716,version_history,free,25,2024-10-13,2025-05-30
fu_4a24f923b320,usr_01716,export_docx,free,12,2024-08-25,2024-10-27
fu_d4a41019666d,usr_01716,ai_write,free,4,2025-05-16,2024-11-30
fu_3fb1321267b8,usr_01716,template_picker,free,14,2024-09-17,2025-01-02
fu_2c370d2aed40,usr_01716,comments,free,4,2024-11-15,2024-11-26
fu_ee9355af7a7c,usr_01716,export_pdf,free,20,2025-04-03,2025-04-25
fu_b6c04b5dbd26,usr_01716,grammar_fix,free,27,2025-02-22,2024-08-04
fu_b70ed34b6f63,usr_03597,doc_editor,free,22,2025-06-08,2025-05-18
fu_d8e0eeff1be9,usr_03597,export_pdf,free,24,2025-04-12,2025-06-21
fu_5d4ca425b21a,usr_03597,comments,free,20,2025-06-07,2025-06-06
fu_893d67b47efb,usr_03703,doc_editor,free,4,2025-04-30,2025-05-08
fu_9aad4eac9909,usr_03703,grammar_fix,free,15,2025-05-21,2025-02-22
fu_718f28840676,usr_03703,export_pdf,free,18,2025-05-19,2025-06-05
fu_c8f88088df74,usr_03703,version_history,free,29,2025-03-23,2025-04-04
fu_841cfb035920,usr_03703,ai_write,free,29,2025-05-11,2025-05-20
fu_ca66b66df2a6,usr_03703,ai_rewrite,free,28,2025-06-03,2025-03-23
fu_045e2e126191,usr_03703,template_picker,free,30,2025-02-22,2025-06-24
fu_a68f71dbb063,usr_03703,comments,free,15,2025-03-30,2025-02-17
fu_1623d429abeb,usr_03703,export_docx,free,12,2025-05-03,2025-05-09
fu_9005aa428a73,usr_03640,doc_editor,pro,8,2025-03-02,2025-05-23
fu_c02e8c10dc69,usr_03640,grammar_fix,pro,30,2025-03-07,2025-05-12
fu_33a4145d2268,usr_03640,version_history,pro,2,2025-03-27,2025-02-15
fu_f6e1e253b8e2,usr_03640,brand_voice,pro,20,2025-05-01,2025-04-04
fu_92b3190f0812,usr_03640,seo_check,pro,14,2025-02-08,2025-03-24
fu_157748af5cb3,usr_03640,ai_rewrite,pro,18,2025-04-01,2025-06-03
fu_3cdb5ecfd49f,usr_03640,template_picker,pro,4,2025-03-31,2025-05-05
fu_bad5baf65e29,usr_03640,comments,pro,26,2025-03-28,2025-06-06
fu_8063da21a89a,usr_03640,export_docx,pro,18,2025-03-16,2025-06-03
fu_db30b76c9ad4,usr_03640,collaboration,pro,23,2025-02-25,2025-05-24
fu_99f80e22b383,usr_04083,export_pdf,free,29,2025-04-20,2025-06-03
fu_b7b4cd06a46f,usr_01543,collaboration,business,18,2024-12-23,2025-03-29
fu_823d627fe8ee,usr_01543,export_docx,business,69,2025-04-21,2025-05-22
fu_eb6f18046130,usr_01543,seo_check,business,39,2024-12-30,2025-05-02
fu_23b672874c0e,usr_01543,ai_write,business,1,2025-04-18,2024-09-12
fu_0b279cf84238,usr_01543,ai_rewrite,business,18,2024-08-05,2025-01-13
fu_c53f0f4ffe1b,usr_01543,grammar_fix,business,40,2024-09-09,2024-07-03
fu_071a81fb2fdc,usr_01543,version_history,business,73,2024-09-19,2024-12-04
fu_def1be64e97b,usr_01543,template_picker,business,66,2025-06-25,2024-07-02
fu_f43d2ed80878,usr_01002,version_history,free,10,2024-10-09,2024-12-27
fu_4732108e709a,usr_01002,ai_write,free,10,2024-10-06,2024-06-08
fu_7ee265978937,usr_01002,doc_editor,free,8,2024-05-25,2024-06-06
fu_0ed5f5787dfd,usr_01002,grammar_fix,free,5,2024-10-02,2024-10-20
fu_7662f1da30e4,usr_01002,template_picker,free,22,2024-07-09,2024-05-31
fu_d76c574093f6,usr_00938,ai_write,free,5,2025-02-21,2024-09-24
fu_615ed5a4b799,usr_00938,grammar_fix,free,6,2024-07-20,2024-12-12
fu_12fc80c9a494,usr_00938,export_docx,free,17,2025-02-08,2024-08-21
fu_a9e6cbe0b1e7,usr_00938,template_picker,free,19,2024-09-25,2024-09-01
fu_229d8ee68ba7,usr_00938,version_history,free,5,2024-05-05,2025-05-11
fu_775e97227ec4,usr_00938,export_pdf,free,15,2025-02-15,2025-05-31
fu_382057d56c51,usr_01168,collaboration,business,44,2025-02-08,2025-01-27
fu_deca94a1311f,usr_01168,doc_editor,business,75,2025-03-24,2025-01-11
fu_a0646c9de231,usr_01168,export_pdf,business,36,2025-06-09,2025-05-23
fu_2dc9083be417,usr_01168,comments,business,61,2024-11-17,2025-06-28
fu_777dca9047f1,usr_01168,version_history,business,69,2024-05-13,2024-07-18
fu_73a82e994396,usr_01168,brand_voice,business,69,2024-12-29,2024-06-03
fu_e9b64e2fcaf2,usr_01168,ai_rewrite,business,16,2025-02-22,2024-12-29
fu_9b9fb0c21262,usr_01168,grammar_fix,business,48,2025-03-09,2024-12-01
fu_48107f7a0176,usr_02968,ai_rewrite,free,27,2025-05-24,2025-03-04
fu_217e4e1243fa,usr_02968,grammar_fix,free,23,2025-02-09,2025-06-07
fu_eb35925defa6,usr_02968,ai_write,free,17,2025-06-22,2025-01-24
fu_bddcd82892e5,usr_02968,template_picker,free,21,2024-11-23,2024-11-25
fu_408a2ff26dc9,usr_02968,version_history,free,30,2025-04-25,2025-06-03
fu_190f96809afb,usr_02968,doc_editor,free,17,2025-03-18,2025-02-05
fu_a73425f89f5b,usr_02968,export_pdf,free,10,2024-11-29,2025-04-15
fu_d942e5e8df54,usr_00525,version_history,free,24,2024-10-18,2025-05-05
fu_687a6cd8ccb4,usr_03022,version_history,pro,9,2025-02-22,2025-04-01
fu_9fd537d7d4be,usr_03022,brand_voice,pro,19,2025-05-03,2025-05-05
fu_00c30e4b2a68,usr_03022,ai_rewrite,pro,13,2025-01-09,2025-01-14
fu_4d5c0e946f7d,usr_03022,comments,pro,25,2025-04-06,2025-05-27
fu_35db4764ac6b,usr_03022,collaboration,pro,14,2025-03-12,2025-03-15
fu_9be2862ce313,usr_03022,export_pdf,pro,29,2025-02-07,2025-05-07
fu_8680a1642101,usr_03022,export_docx,pro,3,2025-03-09,2025-06-06
fu_bcdb220762ce,usr_03022,seo_check,pro,27,2025-05-11,2024-12-31
fu_e74dbe95ce98,usr_03022,template_picker,pro,11,2025-03-17,2025-01-06
fu_f25062aaa7ab,usr_03022,doc_editor,pro,30,2025-05-18,2025-01-10
fu_b812d179a55f,usr_03022,grammar_fix,pro,19,2024-12-01,2025-05-14
fu_651831252d60,usr_03022,ai_write,pro,26,2025-05-24,2025-03-03
fu_1cbbf3c87ab5,usr_02375,ai_rewrite,free,18,2025-01-08,2025-02-27
fu_bed6d733a704,usr_02375,comments,free,9,2024-12-18,2025-06-11
fu_41960847ccca,usr_02375,export_docx,free,6,2025-04-20,2025-05-21
fu_ed81379b7b35,usr_02375,doc_editor,free,4,2025-06-03,2025-01-04
fu_395ad1d49031,usr_02375,version_history,free,23,2024-12-09,2025-05-05
fu_cedc674fd8f9,usr_02375,export_pdf,free,2,2024-10-03,2024-10-16
fu_959a6273d726,usr_02375,template_picker,free,21,2025-01-20,2025-06-29
fu_5ca9a6de5e27,usr_02375,grammar_fix,free,24,2024-10-06,2025-01-29
fu_fd96bd32f1c4,usr_04559,seo_check,pro,19,2025-06-19,2025-06-26
fu_8fe591a0f3a9,usr_04559,brand_voice,pro,19,2025-06-01,2025-06-20
fu_fe926d70952e,usr_04559,doc_editor,pro,7,2025-06-23,2025-06-02
fu_ae0bbc9bdde3,usr_04559,template_picker,pro,16,2025-06-24,2025-05-28
fu_5d8cef9b9b9b,usr_04559,grammar_fix,pro,15,2025-06-20,2025-06-15
fu_4d455f7c7442,usr_04559,version_history,pro,25,2025-05-29,2025-06-02
fu_e90fb2be87f3,usr_01414,template_picker,free,11,2025-01-07,2025-03-26
fu_9f4bb8e3e0a3,usr_01414,version_history,free,10,2024-10-12,2025-03-25
fu_fffa4e61d034,usr_01414,export_docx,free,28,2024-09-08,2024-10-07
fu_be744f43fb3f,usr_01414,comments,free,28,2025-03-30,2024-09-22
fu_f42c2e07013a,usr_01414,ai_write,free,30,2024-11-16,2024-06-13
fu_2df144e88da6,usr_01414,doc_editor,free,20,2025-05-10,2024-06-15
fu_52421444a87d,usr_01414,grammar_fix,free,4,2025-03-09,2024-08-08
fu_d1451bbfb5ee,usr_01545,comments,free,3,2024-11-21,2024-12-23
fu_3257cc4c0571,usr_01545,ai_write,free,27,2024-11-04,2024-10-31
fu_67551819424c,usr_01545,ai_rewrite,free,16,2025-04-14,2025-01-20
fu_3c6bd33aa89d,usr_00411,seo_check,pro,1,2024-10-01,2024-03-22
fu_9811c41b5ee3,usr_00411,brand_voice,pro,14,2025-02-27,2024-09-26
fu_acac8a36ed85,usr_00411,comments,pro,10,2025-04-13,2024-09-22
fu_55569903b1b5,usr_04194,doc_editor,pro,28,2025-06-21,2025-05-13
fu_e28865609419,usr_04194,template_picker,pro,7,2025-06-16,2025-05-02
fu_b7eda7b07903,usr_04194,ai_write,pro,30,2025-06-19,2025-05-28
fu_bf572eba7f4d,usr_04194,export_pdf,pro,27,2025-06-03,2025-06-15
fu_bad888a5fa72,usr_02053,grammar_fix,business,18,2024-12-31,2024-08-20
fu_5cbd04ed6863,usr_02053,brand_voice,business,44,2024-12-21,2024-11-01
fu_fb9aac011505,usr_02053,seo_check,business,10,2024-11-28,2024-10-16
fu_f7d4c97d3929,usr_02053,comments,business,25,2025-05-24,2025-01-29
fu_57fe155f2a05,usr_02053,version_history,business,45,2025-01-22,2025-01-09
fu_6758be0a948a,usr_02053,template_picker,business,27,2024-10-08,2025-01-03
fu_4211eea61dce,usr_03596,ai_write,free,18,2025-03-26,2025-03-21
fu_41953d0f3064,usr_03596,comments,free,19,2025-03-11,2025-03-08
fu_b4691c234c64,usr_03596,export_docx,free,25,2025-02-23,2025-02-04
fu_36daa93f1f39,usr_03596,doc_editor,free,15,2025-02-09,2025-03-13
fu_2ccc67eb3be9,usr_03596,ai_rewrite,free,14,2025-06-13,2025-04-07
fu_5d5a89aaee0b,usr_03596,version_history,free,21,2025-03-04,2025-03-15
fu_af5eda7c1f45,usr_03596,grammar_fix,free,5,2025-06-02,2025-05-02
fu_ba8ca140c3e9,usr_03596,template_picker,free,30,2025-06-14,2025-02-23
fu_864c5142f975,usr_03596,export_pdf,free,26,2025-03-04,2025-05-21
fu_4855b990a35b,usr_02135,version_history,free,9,2024-10-09,2024-11-08
fu_daaa01ccab52,usr_02135,export_docx,free,21,2025-04-30,2024-12-23
fu_e469ca567280,usr_02135,comments,free,1,2024-09-11,2024-12-06
fu_c84551a1e0e2,usr_02135,ai_rewrite,free,26,2025-04-26,2025-01-05
fu_2ce934b5c500,usr_02135,doc_editor,free,19,2025-06-20,2024-12-13
fu_0688cfcd0bd1,usr_02135,grammar_fix,free,1,2024-12-07,2024-10-12
